Variant i,Variant j,Total Time,Summarization Time,Mapping Time,Number of Events,Average Number of Object Instances,Average Number of Materials,Largest Type Object Set,Cost,Lane Optionality,n
3,4,0.21793969999953333,0.19782579999991867,0.02011389999961466,19,7.0,1.0,1,6,0,2
3,5,0.2423295000003236,0.21782819999998537,0.024501300000338233,24,7.0,1.0,1,5,0,2
3,6,0.32091910000008284,0.2981184000000212,0.022800700000061624,24,7.0,1.0,1,5,0,2
3,7,0.18437709999989238,0.1664058000001205,0.017971299999771873,17,6.5,0.5,1,8,1,2
4,5,0.30769480000026306,0.28245430000015403,0.025240500000109023,25,7.0,1.0,1,5,0,2
4,6,0.3778769000000466,0.35206379999999626,0.025813100000050326,25,7.0,1.0,1,5,0,2
4,7,0.17417620000014722,0.1547445000001062,0.01943170000004102,18,6.5,0.5,1,4,1,2
5,6,0.34575079999967784,0.3173100999997587,0.02844069999991916,30,7.0,1.0,1,0,0,2
5,7,0.2479867000001832,0.2245680999999422,0.023418600000240986,23,6.5,0.5,1,9,1,2
6,7,0.3335076999997,0.30952509999997346,0.023982599999726517,23,6.5,0.5,1,9,1,2
0,1,0.2711271999996825,0.24380509999991773,0.02732209999976476,18,7.0,1.0,1,2,0,4
0,2,0.3168357000004107,0.2874212000001535,0.02941450000025725,19,7.0,1.0,1,2,0,4
0,3,0.3346174999996947,0.3030902000000424,0.031527299999652314,19,7.0,1.0,1,2,0,4
0,4,0.5519978000002084,0.5170811000002686,0.03491669999993974,24,7.0,1.0,1,2,0,4
0,5,0.4433276000004298,0.40668730000015785,0.036640300000271964,24,7.0,1.0,1,2,0,4
0,6,0.33309339999959775,0.30224649999991016,0.030846899999687594,19,7.0,1.0,1,0,0,4
0,7,0.302476100000149,0.2758536000001186,0.026622500000030414,20,7.0,1.0,1,0,0,4
1,2,0.2988663000000997,0.2705562999999529,0.02831000000014683,19,7.0,1.0,1,0,0,4
1,3,0.29395030000023326,0.2633138000001054,0.030636500000127853,19,7.0,1.0,1,0,0,4
1,4,0.39813509999976304,0.362192099999902,0.03594299999986106,24,7.0,1.0,1,0,0,4
1,5,0.5195632999993904,0.48388959999965664,0.0356736999997338,24,7.0,1.0,1,0,0,4
1,6,0.34565729999985706,0.3086380999998255,0.03701920000003156,19,7.0,1.0,1,2,0,4
1,7,0.3087401000002501,0.2813610000002882,0.02737909999996191,20,7.0,1.0,1,2,0,4
2,3,0.36100379999970755,0.32900810000001,0.031995699999697536,20,7.0,1.0,1,0,0,4
2,4,0.46531240000012986,0.4285193000000618,0.03679310000006808,25,7.0,1.0,1,0,0,4
2,5,0.4730450000001838,0.4353636999999253,0.03768130000025849,25,7.0,1.0,1,0,0,4
2,6,0.5022202000000107,0.4707321000000775,0.03148809999993318,20,7.0,1.0,1,2,0,4
2,7,0.3965493000000606,0.36751460000004954,0.02903470000001107,21,7.0,1.0,1,2,0,4
3,4,0.4647322000000713,0.42509960000006686,0.03963260000000446,25,7.0,1.0,1,0,0,4
3,5,0.4765162000003329,0.43649180000011256,0.04002440000022034,25,7.0,1.0,1,0,0,4
3,6,0.46352480000041396,0.42898620000005394,0.03453860000036002,20,7.0,1.0,1,2,0,4
3,7,0.4930919999997059,0.4629417999999532,0.030150199999752658,21,7.0,1.0,1,2,0,4
4,5,0.6351124000002528,0.5887241000000358,0.046388300000216987,30,7.0,1.0,1,0,0,4
4,6,0.4393205000001217,0.40035489999991114,0.03896560000021054,25,7.0,1.0,1,2,0,4
4,7,0.404122500000085,0.3681362000002082,0.03598629999987679,26,7.0,1.0,1,2,0,4
5,6,0.4456955000000562,0.40564119999999093,0.04005430000006527,25,7.0,1.0,1,2,0,4
5,7,0.5346676000003754,0.49826300000040646,0.03640459999996892,26,7.0,1.0,1,2,0,4
6,7,0.37467179999975997,0.3400710999999319,0.034600699999828066,21,7.0,1.0,1,0,0,4
0,1,0.7406842999998844,0.691320899999937,0.04936339999994743,23,7.0,1.0,1,0,0,8
0,2,0.5195004999995945,0.46924219999982597,0.050258299999768496,23,7.0,1.0,1,0,0,8
0,3,0.6795391000005111,0.6201551000003747,0.05938400000013644,28,7.0,1.0,1,0,0,8
0,4,0.8165601999999126,0.7579624999998487,0.058597700000063924,28,7.0,1.0,1,0,0,8
0,5,0.5217042000003858,0.47169090000033975,0.050013300000046,23,7.0,1.0,1,0,0,8
0,6,0.44318250000014814,0.3973220000002584,0.045860499999889726,24,7.0,1.0,1,0,0,8
0,7,0.7423184999997829,0.6923098999996,0.05000860000018292,22,7.0,1.0,1,0,0,8
1,2,0.7426557999997385,0.6895669999998972,0.053088799999841285,24,7.0,1.0,1,0,0,8
1,3,0.9708525000000918,0.9075990000001184,0.06325349999997343,29,7.0,1.0,1,0,0,8
1,4,0.8648430000002918,0.8034124000000702,0.0614306000002216,29,7.0,1.0,1,0,0,8
1,5,0.8301879999999073,0.7769601999998486,0.05322780000005878,24,7.0,1.0,1,0,0,8
1,6,0.72312090000014,0.6744480000002113,0.04867289999992863,25,7.0,1.0,1,0,0,8
1,7,0.6958961999998792,0.6443755999998757,0.05152060000000347,23,7.0,1.0,1,0,0,8
2,3,0.886221800000385,0.7004593000001478,0.1857625000002372,29,7.0,1.0,1,0,0,8
2,4,0.9126953999998477,0.850488999999925,0.062206399999922724,29,7.0,1.0,1,0,0,8
2,5,0.6682888000000275,0.6133098000000246,0.054979000000003,24,7.0,1.0,1,0,0,8
2,6,0.5240365999998176,0.47385399999984656,0.05018259999997099,25,7.0,1.0,1,0,0,8
2,7,0.8302269000000706,0.7778509999998278,0.05237590000024284,23,7.0,1.0,1,0,0,8
3,4,0.860572300000058,0.7884737999997924,0.07209850000026563,34,7.0,1.0,1,0,0,8
3,5,0.7836171999997532,0.7193124999998872,0.06430469999986599,29,7.0,1.0,1,0,0,8
3,6,0.5651812000000973,0.5015666000003876,0.06361459999970975,30,7.0,1.0,1,0,0,8
3,7,0.8554816000000756,0.7924115000000711,0.06307010000000446,28,7.0,1.0,1,0,0,8
4,5,0.6658249000001888,0.6024833000001308,0.06334160000005795,29,7.0,1.0,1,0,0,8
4,6,0.585630200000196,0.5266590000001088,0.058971200000087265,30,7.0,1.0,1,0,0,8
4,7,0.8689435999995112,0.8088159999997515,0.060127599999759695,28,7.0,1.0,1,0,0,8
5,6,0.5227865000001657,0.47186980000014955,0.050916700000016135,25,7.0,1.0,1,0,0,8
5,7,0.701878900000338,0.6494388999999501,0.052440000000387954,23,7.0,1.0,1,0,0,8
6,7,0.8433893999999782,0.7936228999997184,0.04976650000025984,24,7.0,1.0,1,0,0,8
0,1,1.5856903000003513,1.4928585000002386,0.09283180000011271,23,7.0,1.0,1,0,0,16
0,2,1.9041983000001892,1.7983980000003612,0.10580029999982798,28,7.0,1.0,1,0,0,16
0,3,1.9339525999998841,1.8253672999999253,0.1085852999999588,28,7.0,1.0,1,0,0,16
0,4,1.5969122000001335,1.5039013999999042,0.09301080000022921,23,7.0,1.0,1,0,0,16
0,5,1.4657826000002387,1.375956600000336,0.0898259999999027,22,7.0,1.0,1,0,0,16
0,6,1.9565560000005462,1.8618429000002834,0.09471310000026278,26,7.0,1.0,1,0,0,16
0,7,2.0008262999999715,1.9033536000001732,0.09747269999979835,28,7.0,1.0,1,0,0,16
1,2,1.72188449999976,1.4827218999998877,0.23916259999987233,25,7.0,1.0,1,0,0,16
1,3,1.7565891999997802,1.6497337999999218,0.10685539999985849,25,7.0,1.0,1,0,0,16
1,4,1.4474051000001964,1.3538613999999143,0.09354370000028212,20,7.0,1.0,1,0,0,16
1,5,1.2531135000003815,1.1638382000001002,0.08927530000028128,19,7.0,1.0,1,0,0,16
1,6,1.5959969000000456,1.5023111999998946,0.09368570000015097,23,7.0,1.0,1,0,0,16
1,7,1.9639858999998978,1.8655730999998923,0.09841280000000552,25,7.0,1.0,1,0,0,16
2,3,1.7294575000005352,1.6111110000001645,0.11834650000037072,30,7.0,1.0,1,0,0,16
2,4,1.532356400000026,1.291407799999888,0.24094860000013796,25,7.0,1.0,1,0,0,16
2,5,1.2730015000001913,1.1727218000000903,0.100279700000101,24,7.0,1.0,1,0,0,16
2,6,1.5841353000000709,1.4775814999998147,0.10655380000025616,28,7.0,1.0,1,0,0,16
2,7,1.8412874000000556,1.5975017000000662,0.24378569999998945,30,7.0,1.0,1,0,0,16
3,4,1.4122279999996863,1.306037699999706,0.1061902999999802,25,7.0,1.0,1,0,0,16
3,5,1.438324300000204,1.3355671999997867,0.10275710000041727,24,7.0,1.0,1,0,0,16
3,6,1.5979253999998946,1.4899719000000005,0.10795349999989412,28,7.0,1.0,1,0,0,16
3,7,1.8529634000001352,1.7445081999999275,0.1084552000002077,30,7.0,1.0,1,0,0,16
4,5,1.1145427000001291,1.0257236000002194,0.08881909999990967,19,7.0,1.0,1,0,0,16
4,6,1.7433656999996856,1.6489237999999204,0.09444189999976516,23,7.0,1.0,1,0,0,16
4,7,1.8298351999997067,1.7332745999997314,0.09656059999997524,25,7.0,1.0,1,0,0,16
5,6,1.4778258000001188,1.38615690000006,0.09166890000005878,22,7.0,1.0,1,0,0,16
5,7,1.6052471000002697,1.5099331000001257,0.095314000000144,24,7.0,1.0,1,0,0,16
6,7,2.1276794999998856,1.8891315999999279,0.23854789999995774,28,7.0,1.0,1,0,0,16
0,1,4.743976800000382,4.537069500000143,0.20690730000023905,37,7.0,1.0,1,0,0,32
0,2,4.983302199999798,4.775191599999744,0.20811060000005455,37,7.0,1.0,1,0,0,32
0,3,4.807887600000413,4.617035400000077,0.19085220000033587,32,7.0,1.0,1,0,0,32
0,4,4.477490200000375,4.289314300000115,0.1881759000002603,31,7.0,1.0,1,0,0,32
0,5,5.352428400000463,5.161229000000276,0.19119940000018687,35,7.0,1.0,1,0,0,32
0,6,5.727077100000315,5.532014400000207,0.19506270000010772,36,7.0,1.0,1,0,0,32
0,7,4.281846699999733,4.076573599999847,0.20527309999988574,34,7.0,1.0,1,0,0,32
1,2,5.103939500000251,4.87878980000005,0.22514970000020185,42,7.0,1.0,1,0,0,32
1,3,4.260005600000113,4.050015700000131,0.2099898999999823,37,7.0,1.0,1,0,0,32
1,4,4.225987499999974,3.86595589999979,0.36003160000018397,36,7.0,1.0,1,0,0,32
1,5,4.826299199999994,4.616802800000187,0.20949639999980718,40,7.0,1.0,1,0,0,32
1,6,5.024890099999993,4.8125482000000375,0.21234189999995579,41,7.0,1.0,1,0,0,32
1,7,3.9056899000006524,3.681944900000417,0.22374500000023545,39,7.0,1.0,1,0,0,32
2,3,4.490683899999567,4.1231801999997515,0.3675036999998156,37,7.0,1.0,1,0,0,32
2,4,4.126329600000645,3.923245400000269,0.20308420000037586,36,7.0,1.0,1,0,0,32
2,5,4.903668999999809,4.693998199999896,0.20967079999991256,40,7.0,1.0,1,0,0,32
2,6,5.255802399999993,5.0417514000000665,0.21405099999992672,41,7.0,1.0,1,0,0,32
2,7,4.472854399999505,4.246779099999912,0.22607529999959297,39,7.0,1.0,1,0,0,32
3,4,4.400097100000039,4.2133020000001125,0.1867950999999266,31,7.0,1.0,1,0,0,32
3,5,5.452202200000102,5.0955542000001515,0.3566479999999501,35,7.0,1.0,1,0,0,32
3,6,5.632690400000229,5.434899500000029,0.19779090000020005,36,7.0,1.0,1,0,0,32
3,7,4.38502329999983,4.178214600000047,0.20680869999978313,34,7.0,1.0,1,0,0,32
4,5,5.056164400000398,4.701562400000057,0.3546020000003409,34,7.0,1.0,1,0,0,32
4,6,5.452678200000264,5.25856500000009,0.1941132000001744,35,7.0,1.0,1,0,0,32
4,7,3.9375057000002016,3.7352951000002577,0.20221059999994395,33,7.0,1.0,1,0,0,32
5,6,6.287965100000292,5.915545100000145,0.3724200000001474,39,7.0,1.0,1,0,0,32
5,7,4.894105200000013,4.685428299999785,0.20867690000022776,37,7.0,1.0,1,0,0,32
6,7,5.15630259999989,4.942767600000025,0.21353499999986525,38,7.0,1.0,1,0,0,32
0,1,0.13460419999955775,0.11847469999975146,0.016129499999806285,16,6.5,0.5,1,4,1,2
0,2,0.14042010000002847,0.12166410000008909,0.018755999999939377,20,7.0,1.0,1,0,0,2
0,3,0.16341679999959524,0.14587399999982154,0.017542799999773706,18,7.0,1.0,1,2,0,2
0,4,0.18999010000015915,0.1702690000001894,0.019721099999969738,19,7.0,1.0,1,4,0,2
0,5,0.19940980000046693,0.17525490000025457,0.024154900000212365,24,7.0,1.0,1,3,0,2
0,6,0.2592838999999003,0.23586569999997664,0.023418199999923672,24,7.0,1.0,1,3,0,2
0,7,0.18655660000013086,0.16885240000010526,0.017704200000025594,17,6.5,0.5,1,8,1,2
1,2,0.15641139999979714,0.13942390000011073,0.016987499999686406,18,6.5,0.5,1,4,1,2
1,3,0.13512040000023262,0.11819969999987734,0.016920700000355282,16,6.5,0.5,1,4,1,2
1,4,0.18721910000022035,0.16851420000011785,0.018704900000102498,17,6.5,0.5,1,8,1,2
1,5,0.2100878999995075,0.1889035999997759,0.021184299999731593,22,6.5,0.5,1,7,1,2
1,6,0.2766083000001345,0.254725000000235,0.021883299999899464,22,6.5,0.5,1,7,1,2
1,7,0.09292000000004919,0.07813430000032895,0.014785699999720237,15,6.0,0.0,0,4,0,2
2,3,0.1989437000001999,0.18034720000014204,0.01859650000005786,20,7.0,1.0,1,2,0,2
2,4,0.1950974999999744,0.17439039999999295,0.020707099999981438,21,7.0,1.0,1,4,0,2
2,5,0.20253070000035223,0.17772450000029494,0.024806200000057288,26,7.0,1.0,1,3,0,2
2,6,0.2654368999997132,0.24029019999989032,0.025146699999822886,26,7.0,1.0,1,3,0,2
2,7,0.21341900000015812,0.19377710000026127,0.01964189999989685,19,6.5,0.5,1,8,1,2
3,4,0.21547770000006494,0.19591669999999795,0.019561000000066997,19,7.0,1.0,1,6,0,2
3,5,0.24137299999983952,0.21787099999983184,0.023502000000007683,24,7.0,1.0,1,5,0,2
3,6,0.3170665000002373,0.2935819000003903,0.023484599999846978,24,7.0,1.0,1,5,0,2
3,7,0.18804899999986446,0.1692364999998972,0.018812499999967258,17,6.5,0.5,1,8,1,2
4,5,0.3088056999999935,0.2824529999998049,0.026352700000188634,25,7.0,1.0,1,5,0,2
4,6,0.37462890000006155,0.34905079999998634,0.02557810000007521,25,7.0,1.0,1,5,0,2
4,7,0.17401050000034957,0.15468200000032084,0.019328500000028725,18,6.5,0.5,1,4,1,2
5,6,0.344214500000362,0.31556570000020656,0.02864880000015546,30,7.0,1.0,1,0,0,2
5,7,0.2501581000005899,0.2265119000003324,0.023646200000257522,23,6.5,0.5,1,9,1,2
6,7,0.3326606000000538,0.30921719999969355,0.02344340000036027,23,6.5,0.5,1,9,1,2
0,1,0.26983370000016293,0.24323129999993398,0.026602400000228954,18,7.0,1.0,1,2,0,4
0,2,0.3135728000002018,0.2859090000001743,0.02766380000002755,19,7.0,1.0,1,2,0,4
0,3,0.34730790000003253,0.3157737999999881,0.03153410000004442,19,7.0,1.0,1,2,0,4
0,4,0.5655157000001054,0.5260435000000143,0.03947220000009111,24,7.0,1.0,1,2,0,4
0,5,0.4473661999995784,0.41152829999964524,0.03583789999993314,24,7.0,1.0,1,2,0,4
0,6,0.3291423999999097,0.29897970000001806,0.03016269999989163,19,7.0,1.0,1,0,0,4
0,7,0.3051785999996355,0.27872630000001664,0.026452299999618845,20,7.0,1.0,1,0,0,4
1,2,0.29645520000030956,0.2683583000002727,0.02809690000003684,19,7.0,1.0,1,0,0,4
1,3,0.29422100000010687,0.26351729999987583,0.030703700000231038,19,7.0,1.0,1,0,0,4
1,4,0.4007752999996228,0.3645492999999078,0.036225999999714986,24,7.0,1.0,1,0,0,4
1,5,0.5237339000004795,0.48665020000044024,0.037083700000039244,24,7.0,1.0,1,0,0,4
1,6,0.3344871000003877,0.3039907000002131,0.030496400000174617,19,7.0,1.0,1,2,0,4
1,7,0.3078173000003517,0.2802251000002798,0.027592200000071898,20,7.0,1.0,1,2,0,4
2,3,0.3655485999997836,0.33367779999980485,0.03187079999997877,20,7.0,1.0,1,0,0,4
2,4,0.46174359999986336,0.42500109999991764,0.03674249999994572,25,7.0,1.0,1,0,0,4
2,5,0.4782162999999855,0.4413546000000679,0.03686169999991762,25,7.0,1.0,1,0,0,4
2,6,0.5044355999993968,0.4724653999996917,0.03197019999970507,20,7.0,1.0,1,2,0,4
2,7,0.4006413000001885,0.37240410000003976,0.028237200000148732,21,7.0,1.0,1,2,0,4
3,4,0.4612816000003477,0.4208089000003383,0.040472700000009354,25,7.0,1.0,1,0,0,4
3,5,0.4728524999995898,0.4325331999998525,0.04031929999973727,25,7.0,1.0,1,0,0,4
3,6,0.4727824999999939,0.43740889999980936,0.035373600000184524,20,7.0,1.0,1,2,0,4
3,7,0.4917665000002671,0.461979600000177,0.0297869000000901,21,7.0,1.0,1,2,0,4
4,5,0.6373933999998371,0.591547399999854,0.04584599999998318,30,7.0,1.0,1,0,0,4
4,6,0.4398081000003913,0.40081850000024133,0.03898960000014995,25,7.0,1.0,1,2,0,4
4,7,0.41072520000034274,0.3736441000000923,0.037081100000250444,26,7.0,1.0,1,2,0,4
5,6,0.4476036999999451,0.4070008000003327,0.04060289999961242,25,7.0,1.0,1,2,0,4
5,7,0.5461617000000842,0.5094248999998854,0.036736800000198855,26,7.0,1.0,1,2,0,4
6,7,0.3772291000000223,0.34574320000001535,0.03148590000000695,21,7.0,1.0,1,0,0,4
0,1,0.7380936999998085,0.6891811999998936,0.04891249999991487,23,7.0,1.0,1,0,0,8
0,2,0.5240073000004486,0.47424910000017917,0.049758200000269426,23,7.0,1.0,1,0,0,8
0,3,0.6863799000002473,0.6273482999999942,0.05903160000025309,28,7.0,1.0,1,0,0,8
0,4,0.8154781999996885,0.756242999999813,0.059235199999875476,28,7.0,1.0,1,0,0,8
0,5,0.5348540999998477,0.48373249999986,0.051121599999987666,23,7.0,1.0,1,0,0,8
0,6,0.4492969000002631,0.40325860000029934,0.04603829999996378,24,7.0,1.0,1,0,0,8
0,7,0.7442899000002399,0.6951070000000072,0.04918290000023262,22,7.0,1.0,1,0,0,8
1,2,0.7562321999998858,0.701727099999971,0.05450509999991482,24,7.0,1.0,1,0,0,8
1,3,0.9799832999997307,0.9130654999999024,0.06691779999982828,29,7.0,1.0,1,0,0,8
1,4,0.8738099999995939,0.8117294999997284,0.062080499999865424,29,7.0,1.0,1,0,0,8
1,5,0.8446107999998276,0.7897070999997595,0.054903700000068056,24,7.0,1.0,1,0,0,8
1,6,0.7352136999998038,0.686330800000178,0.048882899999625806,25,7.0,1.0,1,0,0,8
1,7,0.7008485999995173,0.6489192999997613,0.05192929999975604,23,7.0,1.0,1,0,0,8
2,3,0.8814553999995951,0.6943817999999737,0.18707359999962136,29,7.0,1.0,1,0,0,8
2,4,0.9188730000005307,0.8561925000003612,0.06268050000016956,29,7.0,1.0,1,0,0,8
2,5,0.6757041999999274,0.6214909999998781,0.054213200000049255,24,7.0,1.0,1,0,0,8
2,6,0.5266983000001346,0.4760847000002286,0.050613599999906,25,7.0,1.0,1,0,0,8
2,7,0.8369744000001447,0.7825216999999611,0.05445270000018354,23,7.0,1.0,1,0,0,8
3,4,0.866631100000177,0.7937975999998343,0.07283350000034261,34,7.0,1.0,1,0,0,8
3,5,0.776955899999848,0.7141327999997884,0.06282310000005964,29,7.0,1.0,1,0,0,8
3,6,0.5640938999995342,0.5035085999998046,0.060585299999729614,30,7.0,1.0,1,0,0,8
3,7,0.8574250000001484,0.7943657000000712,0.0630593000000772,28,7.0,1.0,1,0,0,8
4,5,0.6644977999999355,0.6002425000001494,0.06425529999978608,29,7.0,1.0,1,0,0,8
4,6,0.5827776000000995,0.5232108000000153,0.059566800000084186,30,7.0,1.0,1,0,0,8
4,7,0.8675622999999177,0.8063136000000668,0.06124869999985094,28,7.0,1.0,1,0,0,8
5,6,0.5232025000000249,0.4729795000002923,0.050222999999732565,25,7.0,1.0,1,0,0,8
5,7,0.7021303999999873,0.6504567000001771,0.051673699999810196,23,7.0,1.0,1,0,0,8
6,7,0.8475358999999116,0.7987852999999632,0.04875059999994846,24,7.0,1.0,1,0,0,8
0,1,1.6121604000004481,1.5191930000000866,0.09296740000036152,23,7.0,1.0,1,0,0,16
0,2,1.9305945000000975,1.8240140000002611,0.10658049999983632,28,7.0,1.0,1,0,0,16
0,3,2.0096428999995624,1.9027842999998938,0.10685859999966851,28,7.0,1.0,1,0,0,16
0,4,1.6128859000000375,1.5169888000000356,0.09589710000000196,23,7.0,1.0,1,0,0,16
0,5,1.457144199999675,1.368453000000045,0.08869119999963004,22,7.0,1.0,1,0,0,16
0,6,2.0116382000001067,1.917043299999932,0.09459490000017468,26,7.0,1.0,1,0,0,16
0,7,1.9561321999999564,1.8593430000000808,0.09678919999987556,28,7.0,1.0,1,0,0,16
1,2,1.7166611000002376,1.4837458000001789,0.23291530000005878,25,7.0,1.0,1,0,0,16
1,3,1.7410813000001326,1.6382219000001896,0.10285939999994298,25,7.0,1.0,1,0,0,16
1,4,1.4359291999999186,1.3452135000002272,0.09071569999969142,20,7.0,1.0,1,0,0,16
1,5,1.2345352000002094,1.149047200000041,0.08548800000016854,19,7.0,1.0,1,0,0,16
1,6,1.6208615999998983,1.5299378999998225,0.09092370000007577,23,7.0,1.0,1,0,0,16
1,7,1.966322499999933,1.8720140000000356,0.09430849999989732,25,7.0,1.0,1,0,0,16
2,3,1.7173218000002635,1.6023549000001367,0.11496690000012677,30,7.0,1.0,1,0,0,16
2,4,1.5398682000004555,1.2905555000002096,0.24931270000024597,25,7.0,1.0,1,0,0,16
2,5,1.2752049000000625,1.1764264999997067,0.09877840000035576,24,7.0,1.0,1,0,0,16
2,6,1.5561070999997355,1.452534999999898,0.10357209999983752,28,7.0,1.0,1,0,0,16
2,7,1.8278866000000562,1.5850860999998986,0.24280050000015763,30,7.0,1.0,1,0,0,16
3,4,1.3985019000001557,1.2959144000001288,0.10258750000002692,25,7.0,1.0,1,0,0,16
3,5,1.4223366000001079,1.3232772000001205,0.09905939999998736,24,7.0,1.0,1,0,0,16
3,6,1.591359100000318,1.4864676000001964,0.1048915000001216,28,7.0,1.0,1,0,0,16
3,7,1.8459960999998657,1.7389331999997921,0.10706290000007357,30,7.0,1.0,1,0,0,16
4,5,1.107053299999734,1.0214516000000913,0.08560169999964273,19,7.0,1.0,1,0,0,16
4,6,1.7296580999995967,1.6382274999996298,0.09143059999996694,23,7.0,1.0,1,0,0,16
4,7,1.8188251000005948,1.7238147000002755,0.09501040000031935,25,7.0,1.0,1,0,0,16
5,6,1.4683187000005091,1.3803979000003892,0.08792080000011993,22,7.0,1.0,1,0,0,16
5,7,1.6026947000000291,1.5111767000003056,0.09151799999972354,24,7.0,1.0,1,0,0,16
6,7,2.116481399999884,1.8766372999998566,0.23984410000002754,28,7.0,1.0,1,0,0,16
0,1,4.84621259999949,4.641837299999679,0.20437529999981052,37,7.0,1.0,1,0,0,32
0,2,4.812784400000055,4.609324699999888,0.20345970000016678,37,7.0,1.0,1,0,0,32
0,3,4.780860299999858,4.594499299999825,0.18636100000003353,32,7.0,1.0,1,0,0,32
0,4,4.4202986000004785,4.238698300000124,0.18160030000035476,31,7.0,1.0,1,0,0,32
0,5,5.290690799999993,5.102882799999861,0.18780800000013187,35,7.0,1.0,1,0,0,32
0,6,5.716890900000635,5.524106600000323,0.19278430000031221,36,7.0,1.0,1,0,0,32
0,7,4.42152169999963,4.218862799999897,0.20265889999973297,34,7.0,1.0,1,0,0,32
1,2,4.944405400000051,4.721382700000049,0.22302270000000135,42,7.0,1.0,1,0,0,32
1,3,4.383277200000066,4.179550199999994,0.2037270000000717,37,7.0,1.0,1,0,0,32
1,4,4.023496899999827,3.8218198999998094,0.20167700000001787,36,7.0,1.0,1,0,0,32
1,5,4.802027200000339,4.5974701000000096,0.20455710000032923,40,7.0,1.0,1,0,0,32
1,6,4.980428100000154,4.77030300000024,0.2101250999999138,41,7.0,1.0,1,0,0,32
1,7,4.085659399999713,3.7092192999998588,0.3764400999998543,39,7.0,1.0,1,0,0,32
2,3,4.3407344999995985,4.136169399999744,0.20456509999985428,37,7.0,1.0,1,0,0,32
2,4,4.121798300000137,3.9234277999998994,0.19837050000023737,36,7.0,1.0,1,0,0,32
2,5,4.876625899999908,4.66620439999997,0.21042149999993853,40,7.0,1.0,1,0,0,32
2,6,5.269187999999758,4.901282899999842,0.3679050999999163,41,7.0,1.0,1,0,0,32
2,7,4.453792200000407,4.234464300000127,0.21932790000028035,39,7.0,1.0,1,0,0,32
3,4,4.376389400000335,4.189431100000093,0.18695830000024216,31,7.0,1.0,1,0,0,32
3,5,5.386700099999871,5.033817099999851,0.3528830000000198,35,7.0,1.0,1,0,0,32
3,6,5.569249099999979,5.378336499999932,0.19091260000004695,36,7.0,1.0,1,0,0,32
3,7,4.4791989000000285,4.2754439999998795,0.20375490000014906,34,7.0,1.0,1,0,0,32
4,5,4.832191700000294,4.6478603999998995,0.18433130000039455,34,7.0,1.0,1,0,0,32
4,6,5.4228095999997095,5.066739899999902,0.3560696999998072,35,7.0,1.0,1,0,0,32
4,7,3.9175939000001563,3.71889740000006,0.19869650000009642,33,7.0,1.0,1,0,0,32
5,6,6.2120630000003985,5.84542300000021,0.3666400000001886,39,7.0,1.0,1,0,0,32
5,7,4.853446700000404,4.649863900000128,0.20358280000027662,37,7.0,1.0,1,0,0,32
6,7,5.092067600000519,4.88635400000021,0.20571360000030836,38,7.0,1.0,1,0,0,32
0,1,0.1328521999998884,0.116401699999642,0.016450500000246393,16,6.5,0.5,1,4,1,2
0,2,0.14060430000017732,0.12271580000015092,0.017888500000026397,20,7.0,1.0,1,0,0,2
0,3,0.3058478000002651,0.2884429000000637,0.01740490000020145,18,7.0,1.0,1,2,0,2
0,4,0.18613580000055663,0.16740530000015497,0.018730500000401662,19,7.0,1.0,1,4,0,2
0,5,0.1942124000001968,0.1707091000002947,0.023503299999902083,24,7.0,1.0,1,3,0,2
0,6,0.25628439999991315,0.2338571000000229,0.022427299999890238,24,7.0,1.0,1,3,0,2
0,7,0.18580530000008366,0.16779790000009598,0.018007399999987683,17,6.5,0.5,1,8,1,2
1,2,0.15483130000029632,0.1382170000001679,0.016614300000128424,18,6.5,0.5,1,4,1,2
1,3,0.131699000000026,0.11582029999999577,0.01587870000003022,16,6.5,0.5,1,4,1,2
1,4,0.18303840000044147,0.16501060000018697,0.0180278000002545,17,6.5,0.5,1,8,1,2
1,5,0.20502090000036333,0.18356080000012298,0.021460100000240345,22,6.5,0.5,1,7,1,2
1,6,0.2747317000003022,0.2530962000000727,0.021635500000229513,22,6.5,0.5,1,7,1,2
1,7,0.09237660000007963,0.0777818000001389,0.014594799999940733,15,6.0,0.0,0,4,0,2
2,3,0.19390930000008666,0.1764588000000913,0.017450499999995372,20,7.0,1.0,1,2,0,2
2,4,0.19291819999989457,0.17297770000004675,0.019940499999847816,21,7.0,1.0,1,4,0,2
2,5,0.19871749999992971,0.17615680000017164,0.02256069999975807,26,7.0,1.0,1,3,0,2
2,6,0.26626459999988583,0.24286060000031284,0.02340399999957299,26,7.0,1.0,1,3,0,2
2,7,0.21041229999991629,0.19246139999995648,0.017950899999959802,19,6.5,0.5,1,8,1,2
3,4,0.2159931000001052,0.1973345999999765,0.018658500000128697,19,7.0,1.0,1,6,0,2
3,5,0.2396032999995441,0.2170533999997133,0.022549899999830814,24,7.0,1.0,1,5,0,2
3,6,0.3165596000003461,0.29343950000020413,0.023120100000141974,24,7.0,1.0,1,5,0,2
3,7,0.18511089999992691,0.1670751999999993,0.0180356999999276,17,6.5,0.5,1,8,1,2
4,5,0.3052068000001782,0.2803361000001132,0.02487070000006497,25,7.0,1.0,1,5,0,2
4,6,0.37270799999987503,0.34786450000001423,0.024843499999860796,25,7.0,1.0,1,5,0,2
