Variant i,Variant j,Total Time,Summarization Time,Mapping Time,Number of Events,Average Number of Object Instances,Average Number of Materials,Largest Type Object Set,Cost,Lane Optionality,n
5,6,0.33936549999998533,0.3119555000002947,0.027409999999690626,30,7.0,1.0,1,0,0,2
5,7,0.24509089999992284,0.2224090999998225,0.02268180000010034,23,6.5,0.5,1,9,1,2
6,7,0.330245499999819,0.30701779999981227,0.023227700000006735,23,6.5,0.5,1,9,1,2
0,1,0.2692449999999553,0.24314830000002985,0.026096699999925477,18,7.0,1.0,1,2,0,4
0,2,0.31116359999987253,0.28429830000004586,0.026865299999826675,19,7.0,1.0,1,2,0,4
0,3,0.3301990999998452,0.3010695999996642,0.029129500000180997,19,7.0,1.0,1,2,0,4
0,4,0.42931240000007165,0.39550370000006296,0.033808700000008685,24,7.0,1.0,1,2,0,4
0,5,0.44521579999991445,0.4099932999997691,0.035222500000145374,24,7.0,1.0,1,2,0,4
0,6,0.4491834000000381,0.42001369999979943,0.029169700000238663,19,7.0,1.0,1,0,0,4
0,7,0.29810200000019904,0.2723983999999291,0.025703600000269944,20,7.0,1.0,1,0,0,4
1,2,0.2959851000000526,0.2688117000002421,0.0271733999998105,19,7.0,1.0,1,0,0,4
1,3,0.2892326999999568,0.25949420000006285,0.029738499999893975,19,7.0,1.0,1,0,0,4
1,4,0.3930178000000524,0.3578649000000951,0.0351528999999573,24,7.0,1.0,1,0,0,4
1,5,0.40583680000008826,0.3703602000000501,0.03547660000003816,24,7.0,1.0,1,0,0,4
1,6,0.33414799999991374,0.30495380000002115,0.02919419999989259,19,7.0,1.0,1,2,0,4
1,7,0.4287284000006366,0.4022330000002512,0.026495400000385416,20,7.0,1.0,1,2,0,4
2,3,0.36016719999997804,0.32902400000011767,0.03114319999986037,20,7.0,1.0,1,0,0,4
2,4,0.46282079999991765,0.4270302999998421,0.035790500000075554,25,7.0,1.0,1,0,0,4
2,5,0.47356589999981225,0.43401079999966896,0.039555100000143284,25,7.0,1.0,1,0,0,4
2,6,0.38437160000012227,0.35361820000025546,0.030753399999866815,20,7.0,1.0,1,2,0,4
2,7,0.39714860000049157,0.36930740000025253,0.02784120000023904,21,7.0,1.0,1,2,0,4
3,4,0.5759078999999474,0.5382065999997394,0.03770130000020799,25,7.0,1.0,1,0,0,4
3,5,0.4731845000001158,0.43431009999994785,0.03887440000016795,25,7.0,1.0,1,0,0,4
3,6,0.45791609999969296,0.4252953999998681,0.032620699999824865,20,7.0,1.0,1,2,0,4
3,7,0.3690491000002112,0.33892439999999624,0.030124700000214943,21,7.0,1.0,1,2,0,4
4,5,0.6217200999999477,0.5784075000001394,0.0433125999998083,30,7.0,1.0,1,0,0,4
4,6,0.5629487999999583,0.4010715999997956,0.1618772000001627,25,7.0,1.0,1,2,0,4
4,7,0.4028290000001107,0.36669750000010026,0.03613150000001042,26,7.0,1.0,1,2,0,4
5,6,0.44184279999990395,0.4033650999999736,0.03847769999993034,25,7.0,1.0,1,2,0,4
5,7,0.41132450000031895,0.3763344000003599,0.03499009999995906,26,7.0,1.0,1,2,0,4
6,7,0.36983749999990323,0.3396813999997903,0.03015610000011293,21,7.0,1.0,1,0,0,4
0,1,0.6127207999998063,0.5650418000000172,0.047678999999789085,23,7.0,1.0,1,0,0,8
0,2,0.5213227000003826,0.4733985000002576,0.047924200000124983,23,7.0,1.0,1,0,0,8
0,3,0.8030616000000919,0.7465067000002819,0.056554899999810004,28,7.0,1.0,1,0,0,8
0,4,0.6921980000001895,0.6352876000000833,0.056910400000106165,28,7.0,1.0,1,0,0,8
0,5,0.5231971000002886,0.4741916000002675,0.04900550000002113,23,7.0,1.0,1,0,0,8
0,6,0.561706100000265,0.5160036000002037,0.045702500000061264,24,7.0,1.0,1,0,0,8
0,7,0.6166702999998961,0.5688265999997384,0.047843700000157696,22,7.0,1.0,1,0,0,8
1,2,0.741854400000193,0.6907949000001281,0.05105950000006487,24,7.0,1.0,1,0,0,8
1,3,0.9751155999997536,0.788738100000046,0.18637749999970765,29,7.0,1.0,1,0,0,8
1,4,0.8645849999998063,0.8046481999999742,0.05993679999983215,29,7.0,1.0,1,0,0,8
1,5,0.8301546000002418,0.7794634000001679,0.05069120000007388,24,7.0,1.0,1,0,0,8
1,6,0.7283778999999413,0.6807541999996829,0.047623700000258395,25,7.0,1.0,1,0,0,8
1,7,0.8263443999999254,0.7762711999998828,0.05007320000004256,23,7.0,1.0,1,0,0,8
2,3,0.7616312000000107,0.7011342000000695,0.06049699999994118,29,7.0,1.0,1,0,0,8
2,4,0.916117999999642,0.8548657999999705,0.061252199999671575,29,7.0,1.0,1,0,0,8
2,5,0.6659325000000536,0.613733400000001,0.05219910000005257,24,7.0,1.0,1,0,0,8
2,6,0.5222539000001234,0.4733824999998433,0.04887140000028012,25,7.0,1.0,1,0,0,8
2,7,0.8321790000004512,0.7802472000003036,0.05193180000014763,23,7.0,1.0,1,0,0,8
3,4,0.8553172000001723,0.7856335000001309,0.06968370000004143,34,7.0,1.0,1,0,0,8
3,5,0.7743408000001182,0.7144231000002037,0.059917699999914475,29,7.0,1.0,1,0,0,8
3,6,0.5597549999997682,0.5022191999996721,0.05753580000009606,30,7.0,1.0,1,0,0,8
3,7,0.7192337999999836,0.6590446999998676,0.060189100000116014,28,7.0,1.0,1,0,0,8
4,5,0.7905057000002671,0.6004996000001483,0.19000610000011875,29,7.0,1.0,1,0,0,8
4,6,0.5725495000001501,0.515422700000272,0.05712679999987813,30,7.0,1.0,1,0,0,8
4,7,0.8760958999996546,0.8162357999999585,0.059860099999696104,28,7.0,1.0,1,0,0,8
5,6,0.5222128999998858,0.47348349999992934,0.04872939999995651,25,7.0,1.0,1,0,0,8
5,7,0.699051000000054,0.6481761999998525,0.0508748000002015,23,7.0,1.0,1,0,0,8
6,7,0.8489761999999246,0.8010415999997349,0.047934600000189675,24,7.0,1.0,1,0,0,8
0,1,1.7403782000001229,1.6485345999999481,0.09184360000017477,23,7.0,1.0,1,0,0,16
0,2,1.7853134999995746,1.6817332999999053,0.10358019999966928,28,7.0,1.0,1,0,0,16
0,3,1.9382572999998047,1.8359067000001232,0.10235059999968144,28,7.0,1.0,1,0,0,16
0,4,1.5924045999995542,1.5022786999998061,0.09012589999974807,23,7.0,1.0,1,0,0,16
0,5,1.4621864999999161,1.3742496999998366,0.08793680000007953,22,7.0,1.0,1,0,0,16
0,6,1.9601269999993747,1.867253399999754,0.09287359999962064,26,7.0,1.0,1,0,0,16
0,7,2.103051999999934,2.008141700000124,0.09491029999981038,28,7.0,1.0,1,0,0,16
1,2,1.5773082000000613,1.4764556999998604,0.10085250000020096,25,7.0,1.0,1,0,0,16
1,3,1.6229810000004363,1.519950400000198,0.10303060000023834,25,7.0,1.0,1,0,0,16
1,4,1.4663519000000633,1.3756647999998677,0.09068710000019564,20,7.0,1.0,1,0,0,16
1,5,1.2513271999996505,1.1649247000000287,0.0864024999996218,19,7.0,1.0,1,0,0,16
1,6,1.7348065000001043,1.6439072000002852,0.09089929999981905,23,7.0,1.0,1,0,0,16
1,7,1.8142888999996103,1.7196795999998358,0.09460929999977452,25,7.0,1.0,1,0,0,16
2,3,1.8757796000004419,1.757775600000059,0.1180040000003828,30,7.0,1.0,1,0,0,16
2,4,1.3830685999996604,1.279766799999834,0.10330179999982647,25,7.0,1.0,1,0,0,16
2,5,1.2703937999999653,1.169968499999868,0.1004253000000972,24,7.0,1.0,1,0,0,16
2,6,1.7106277000002592,1.6073123999999552,0.10331530000030398,28,7.0,1.0,1,0,0,16
2,7,1.6882863000000725,1.581247699999949,0.10703860000012355,30,7.0,1.0,1,0,0,16
3,4,1.5606532000001607,1.4581120000002556,0.10254119999990507,25,7.0,1.0,1,0,0,16
3,5,1.296517600000243,1.198681100000158,0.09783650000008492,24,7.0,1.0,1,0,0,16
3,6,1.5922533000002659,1.4891861000000972,0.10306720000016867,28,7.0,1.0,1,0,0,16
3,7,1.7286825000001045,1.6206664999999703,0.10801600000013423,30,7.0,1.0,1,0,0,16
4,5,1.2624338999999054,1.1745550000000549,0.08787889999985055,19,7.0,1.0,1,0,0,16
4,6,1.612271999999848,1.5129871999997704,0.09928480000007767,23,7.0,1.0,1,0,0,16
4,7,1.979676500000096,1.7367889000001924,0.24288759999990361,25,7.0,1.0,1,0,0,16
5,6,1.479863099999875,1.3899434999998448,0.08991960000003019,22,7.0,1.0,1,0,0,16
5,7,1.6040717999999288,1.5125695000001542,0.09150229999977455,24,7.0,1.0,1,0,0,16
6,7,2.1459066000002167,2.038491199999953,0.10741540000026362,28,7.0,1.0,1,0,0,16
0,1,4.870938200000182,4.6706873000002815,0.20025089999990087,37,7.0,1.0,1,0,0,32
0,2,4.788969699999598,4.585362799999984,0.20360689999961323,37,7.0,1.0,1,0,0,32
0,3,4.913842500000101,4.564884500000062,0.34895800000003874,32,7.0,1.0,1,0,0,32
0,4,4.56108230000018,4.377698900000269,0.1833833999999115,31,7.0,1.0,1,0,0,32
0,5,5.2888803000000735,5.097366500000135,0.19151379999993878,35,7.0,1.0,1,0,0,32
0,6,5.7161080999999285,5.519202599999971,0.1969054999999571,36,7.0,1.0,1,0,0,32
0,7,4.561977800000477,4.18649140000025,0.37548640000022715,34,7.0,1.0,1,0,0,32
1,2,5.059522399999878,4.836295699999937,0.22322669999994105,42,7.0,1.0,1,0,0,32
1,3,4.314011500000106,4.10963750000019,0.20437399999991612,37,7.0,1.0,1,0,0,32
1,4,4.159663800000089,3.9559527000001253,0.20371109999996406,36,7.0,1.0,1,0,0,32
1,5,4.761402699999962,4.552374500000042,0.20902819999992062,40,7.0,1.0,1,0,0,32
1,6,5.111889699999665,4.900611499999741,0.21127819999992425,41,7.0,1.0,1,0,0,32
1,7,4.00260309999976,3.7840096999998423,0.2185933999999179,39,7.0,1.0,1,0,0,32
2,3,4.425020099999983,4.2178837000001295,0.2071363999998539,37,7.0,1.0,1,0,0,32
2,4,4.221546899999794,4.018752399999812,0.20279449999998178,36,7.0,1.0,1,0,0,32
2,5,4.82543620000024,4.61925250000013,0.20618370000011055,40,7.0,1.0,1,0,0,32
2,6,5.200090100000125,4.809194200000093,0.39089590000003227,41,7.0,1.0,1,0,0,32
2,7,4.82660450000003,4.581735199999912,0.24486930000011853,39,7.0,1.0,1,0,0,32
3,4,4.549359100000402,4.35624770000004,0.19311140000036175,31,7.0,1.0,1,0,0,32
3,5,5.416726299999937,5.218920799999978,0.19780549999995856,35,7.0,1.0,1,0,0,32
3,6,5.780366900000445,5.5833590000002005,0.19700790000024426,36,7.0,1.0,1,0,0,32
3,7,4.536470799999734,4.327058899999884,0.20941189999985,34,7.0,1.0,1,0,0,32
4,5,5.007415700000365,4.816914800000177,0.19050090000018827,34,7.0,1.0,1,0,0,32
4,6,5.442371999999978,5.0579641999997875,0.38440780000019004,35,7.0,1.0,1,0,0,32
4,7,4.2273190999999315,4.025303500000064,0.20201559999986785,33,7.0,1.0,1,0,0,32
5,6,6.249992699999893,6.051681899999949,0.19831079999994472,39,7.0,1.0,1,0,0,32
5,7,4.82284830000026,4.611784300000181,0.21106400000007852,37,7.0,1.0,1,0,0,32
6,7,5.2923673999998755,5.078539399999954,0.2138279999999213,38,7.0,1.0,1,0,0,32
0,1,0.13866909999978816,0.12238429999979417,0.016284799999993993,16,6.5,0.5,1,4,1,2
0,2,0.14550719999942885,0.12663249999968684,0.018874699999742006,20,7.0,1.0,1,0,0,2
0,3,0.1645701000002191,0.1464415000000372,0.018128600000181905,18,7.0,1.0,1,2,0,2
0,4,0.3036165999997138,0.2834506999997757,0.02016589999993812,19,7.0,1.0,1,4,0,2
0,5,0.20180610000033994,0.17848680000042805,0.02331929999991189,24,7.0,1.0,1,3,0,2
0,6,0.26505059999999503,0.24172090000001845,0.023329699999976583,24,7.0,1.0,1,3,0,2
0,7,0.18492190000006303,0.166408500000216,0.018513399999847024,17,6.5,0.5,1,8,1,2
1,2,0.15653810000048907,0.1388437000000522,0.017694400000436872,18,6.5,0.5,1,4,1,2
1,3,0.13767550000011397,0.12091469999995752,0.01676080000015645,16,6.5,0.5,1,4,1,2
1,4,0.18819780000012543,0.16981440000017756,0.01838339999994787,17,6.5,0.5,1,8,1,2
1,5,0.2159827000000405,0.1940153000000464,0.021967399999994086,22,6.5,0.5,1,7,1,2
1,6,0.28259840000009717,0.2603810999999041,0.022217300000193063,22,6.5,0.5,1,7,1,2
1,7,0.0946684999998979,0.07898199999999633,0.01568649999990157,15,6.0,0.0,0,4,0,2
2,3,0.20237799999949857,0.18359479999980977,0.018783199999688804,20,7.0,1.0,1,2,0,2
2,4,0.1971693000000414,0.17687449999993987,0.02029480000010153,21,7.0,1.0,1,4,0,2
2,5,0.20489739999993617,0.18124919999991107,0.0236482000000251,26,7.0,1.0,1,3,0,2
2,6,0.27150710000023537,0.2471258000000489,0.024381300000186457,26,7.0,1.0,1,3,0,2
2,7,0.21340330000020913,0.1944658000002164,0.018937499999992724,19,6.5,0.5,1,8,1,2
3,4,0.2184886000000006,0.19897320000018226,0.019515399999818328,19,7.0,1.0,1,6,0,2
3,5,0.2450754000001325,0.22185639999997875,0.023219000000153756,24,7.0,1.0,1,5,0,2
3,6,0.3268089999996846,0.3032499999999345,0.023558999999750085,24,7.0,1.0,1,5,0,2
3,7,0.18850900000006732,0.1702049000000443,0.018304100000023027,17,6.5,0.5,1,8,1,2
4,5,0.42660680000017237,0.28547019999996337,0.141136600000209,25,7.0,1.0,1,5,0,2
4,6,0.3770550999997795,0.35179310000012265,0.025261999999656837,25,7.0,1.0,1,5,0,2
4,7,0.1752758000002359,0.15469740000025922,0.020578399999976682,18,6.5,0.5,1,4,1,2
5,6,0.34560359999977663,0.31651609999971697,0.029087500000059663,30,7.0,1.0,1,0,0,2
5,7,0.2482251999995242,0.2242588999997679,0.023966299999756302,23,6.5,0.5,1,9,1,2
6,7,0.3336081999996168,0.3088737999996738,0.02473439999994298,23,6.5,0.5,1,9,1,2
0,1,0.2752015000000938,0.2478863999999703,0.027315100000123493,18,7.0,1.0,1,2,0,4
0,2,0.3243765999995958,0.2960155999999188,0.028360999999677006,19,7.0,1.0,1,2,0,4
0,3,0.3432984999999462,0.3118949999998222,0.03140350000012404,19,7.0,1.0,1,2,0,4
0,4,0.4386908999995285,0.40346299999964685,0.03522789999988163,24,7.0,1.0,1,2,0,4
0,5,0.4566479000000072,0.4192806000000928,0.037367299999914394,24,7.0,1.0,1,2,0,4
0,6,0.45638310000049387,0.42614940000021306,0.030233700000280805,19,7.0,1.0,1,0,0,4
0,7,0.30959430000029897,0.28270030000021507,0.026894000000083906,20,7.0,1.0,1,0,0,4
1,2,0.3077360000002045,0.27836569999999483,0.02937030000020968,19,7.0,1.0,1,0,0,4
1,3,0.29819540000016787,0.2671464999998534,0.03104890000031446,19,7.0,1.0,1,0,0,4
1,4,0.40926940000053946,0.3729756000002453,0.03629380000029414,24,7.0,1.0,1,0,0,4
1,5,0.4127677999995285,0.37662819999968633,0.036139599999842176,24,7.0,1.0,1,0,0,4
1,6,0.34690850000015416,0.31558399999994435,0.03132450000020981,19,7.0,1.0,1,2,0,4
1,7,0.43527750000021115,0.40760279999994964,0.02767470000026151,20,7.0,1.0,1,2,0,4
2,3,0.372945499999787,0.34048100000018167,0.03246449999960532,20,7.0,1.0,1,0,0,4
2,4,0.4706483999998454,0.4335869999999886,0.0370613999998568,25,7.0,1.0,1,0,0,4
2,5,0.4843023999997058,0.4460903999997754,0.03821199999993041,25,7.0,1.0,1,0,0,4
2,6,0.3878121999996438,0.3565417999998317,0.03127039999981207,20,7.0,1.0,1,2,0,4
2,7,0.40787790000013047,0.37776350000012826,0.030114400000002206,21,7.0,1.0,1,2,0,4
3,4,0.589850899999874,0.548573099999885,0.04127779999998893,25,7.0,1.0,1,0,0,4
3,5,0.4844423000004099,0.44344600000022183,0.04099630000018806,25,7.0,1.0,1,0,0,4
3,6,0.4697869999999966,0.4331545999998525,0.036632400000144116,20,7.0,1.0,1,2,0,4
3,7,0.37983820000044943,0.34719170000016675,0.032646500000282686,21,7.0,1.0,1,2,0,4
4,5,0.6477055000000291,0.6002214000000095,0.04748410000001968,30,7.0,1.0,1,0,0,4
4,6,0.5634580000000824,0.39896020000014687,0.16449779999993552,25,7.0,1.0,1,2,0,4
4,7,0.40616549999958806,0.3691100999999435,0.03705539999964458,26,7.0,1.0,1,2,0,4
5,6,0.44952839999996286,0.40955750000011903,0.03997089999984382,25,7.0,1.0,1,2,0,4
5,7,0.4178453999998055,0.37996049999992465,0.03788489999988087,26,7.0,1.0,1,2,0,4
6,7,0.3755943999999545,0.3441487000000052,0.031445699999949284,21,7.0,1.0,1,0,0,4
0,1,0.6342020999995839,0.5843502999996417,0.04985179999994216,23,7.0,1.0,1,0,0,8
0,2,0.6507888000005551,0.6010300000002644,0.04975880000029065,23,7.0,1.0,1,0,0,8
0,3,0.6883440000001428,0.6289937999999893,0.05935020000015356,28,7.0,1.0,1,0,0,8
0,4,0.7161430999999538,0.65697259999979,0.059170500000163884,28,7.0,1.0,1,0,0,8
0,5,0.6637063999996826,0.6105220999997982,0.05318429999988439,23,7.0,1.0,1,0,0,8
0,6,0.4550453999995625,0.40615459999980885,0.048890799999753654,24,7.0,1.0,1,0,0,8
0,7,0.6294364999998834,0.5788690999997925,0.050567400000090856,22,7.0,1.0,1,0,0,8
1,2,0.8908807000002525,0.837923800000226,0.05295690000002651,24,7.0,1.0,1,0,0,8
1,3,0.8666089000003012,0.8031629000001885,0.06344600000011269,29,7.0,1.0,1,0,0,8
1,4,0.8816243999999642,0.8196986999996625,0.06192570000030173,29,7.0,1.0,1,0,0,8
1,5,0.8489871000001585,0.6711279999999533,0.17785910000020522,24,7.0,1.0,1,0,0,8
1,6,0.7471198999996886,0.6964211999998042,0.05069869999988441,25,7.0,1.0,1,0,0,8
1,7,0.8351020000000062,0.782724700000017,0.05237729999998919,23,7.0,1.0,1,0,0,8
2,3,0.7808976000001167,0.7170994000002793,0.06379819999983738,29,7.0,1.0,1,0,0,8
2,4,0.9350306999999702,0.8715720000000147,0.06345869999995557,29,7.0,1.0,1,0,0,8
2,5,0.6786449000001085,0.6254711000001407,0.05317379999996774,24,7.0,1.0,1,0,0,8
2,6,0.5328703999998652,0.4807676000000356,0.052102799999829585,25,7.0,1.0,1,0,0,8
2,7,0.8488796999995429,0.7951696999998603,0.05370999999968262,23,7.0,1.0,1,0,0,8
3,4,0.8706173000005037,0.7986933000001954,0.0719240000003083,34,7.0,1.0,1,0,0,8
3,5,0.7838062000000718,0.7189954000000398,0.06481080000003203,29,7.0,1.0,1,0,0,8
3,6,0.5688695999997435,0.5082113999997091,0.06065820000003441,30,7.0,1.0,1,0,0,8
3,7,0.8720996999995805,0.8102791999999681,0.061820499999612366,28,7.0,1.0,1,0,0,8
4,5,0.6763821999998072,0.6121335999996518,0.06424860000015542,29,7.0,1.0,1,0,0,8
4,6,0.5854653999999755,0.5261414000001423,0.05932399999983318,30,7.0,1.0,1,0,0,8
4,7,0.8938868999998704,0.8307337999999618,0.06315309999990859,28,7.0,1.0,1,0,0,8
5,6,0.531995199999983,0.48074029999997947,0.051254900000003545,25,7.0,1.0,1,0,0,8
5,7,0.7107069000003321,0.6565003000000615,0.054206600000270555,23,7.0,1.0,1,0,0,8
6,7,0.8608662000001459,0.8114310000000842,0.04943520000006174,24,7.0,1.0,1,0,0,8
0,1,1.6399632000002384,1.5365215000001626,0.1034417000000758,23,7.0,1.0,1,0,0,16
0,2,1.9624341999997341,1.8567702000000281,0.105663999999706,28,7.0,1.0,1,0,0,16
0,3,1.8398293000000194,1.7326671000000715,0.10716219999994792,28,7.0,1.0,1,0,0,16
0,4,1.6387015000000247,1.543276600000354,0.09542489999967074,23,7.0,1.0,1,0,0,16
0,5,1.6365343999996185,1.4113305000000764,0.22520389999954205,22,7.0,1.0,1,0,0,16
0,6,1.8468958000003113,1.7497944999995525,0.09710130000075878,26,7.0,1.0,1,0,0,16
0,7,2.164202199999636,2.064710499999819,0.09949169999981677,28,7.0,1.0,1,0,0,16
1,2,1.6122966000002634,1.503873499999827,0.10842310000043653,25,7.0,1.0,1,0,0,16
1,3,1.8010091999994984,1.6941338999995423,0.10687529999995604,25,7.0,1.0,1,0,0,16
1,4,1.4764421999998376,1.3807980000001407,0.09564419999969687,20,7.0,1.0,1,0,0,16
1,5,1.281352599999991,1.190693000000465,0.09065959999952611,19,7.0,1.0,1,0,0,16
1,6,1.6354197999999087,1.5411982000005082,0.0942215999994005,23,7.0,1.0,1,0,0,16
1,7,1.9747214999997595,1.8754805999997188,0.09924090000004071,25,7.0,1.0,1,0,0,16
2,3,1.8907324000001609,1.7714678000002095,0.11926459999995132,30,7.0,1.0,1,0,0,16
2,4,1.4061707000009847,1.2963572000007844,0.10981350000020029,25,7.0,1.0,1,0,0,16
2,5,1.2834713000002012,1.1797268000000258,0.10374450000017532,24,7.0,1.0,1,0,0,16
2,6,1.5733359999994718,1.46574099999998,0.10759499999949185,28,7.0,1.0,1,0,0,16
2,7,1.8618114999999307,1.7509421000004295,0.11086939999950118,30,7.0,1.0,1,0,0,16
3,4,1.4558492000005572,1.3488579000004393,0.10699130000011792,25,7.0,1.0,1,0,0,16
3,5,1.3325439000000188,1.228456300000289,0.10408759999972972,24,7.0,1.0,1,0,0,16
3,6,1.7845704999999725,1.6755873000001884,0.10898319999978412,28,7.0,1.0,1,0,0,16
3,7,1.7638550000001487,1.6546385000001465,0.10921650000000227,30,7.0,1.0,1,0,0,16
4,5,1.2915720999999394,1.2004044999994221,0.09116760000051727,19,7.0,1.0,1,0,0,16
4,6,1.6387382000002617,1.5421971000005215,0.09654109999974025,23,7.0,1.0,1,0,0,16
4,7,2.0017646000005698,1.9030164000005243,0.09874820000004547,25,7.0,1.0,1,0,0,16
5,6,1.4876259000002392,1.3967179000001124,0.09090800000012678,22,7.0,1.0,1,0,0,16
5,7,1.6200922999996692,1.5253984000000855,0.09469389999958366,24,7.0,1.0,1,0,0,16
6,7,2.13924919999954,2.0379997999998523,0.10124939999968774,28,7.0,1.0,1,0,0,16
0,1,4.997542099999009,4.787516699999287,0.21002539999972214,37,7.0,1.0,1,0,0,32
0,2,4.910706200000277,4.697483599999941,0.21322260000033566,37,7.0,1.0,1,0,0,32
0,3,5.009044299999914,4.651606899999933,0.3574373999999807,32,7.0,1.0,1,0,0,32
0,4,4.729629599999498,4.537771899999825,0.19185769999967306,31,7.0,1.0,1,0,0,32
0,5,5.47236090000024,5.271251699999993,0.20110920000024635,35,7.0,1.0,1,0,0,32
0,6,5.816807500000323,5.61761850000039,0.199188999999933,36,7.0,1.0,1,0,0,32
0,7,4.637947100000929,4.256337700000586,0.38160940000034316,34,7.0,1.0,1,0,0,32
1,2,5.194303200001741,4.966397100000904,0.2279061000008369,42,7.0,1.0,1,0,0,32
1,3,4.456235200000265,4.241773900000226,0.21446130000003905,37,7.0,1.0,1,0,0,32
1,4,4.217203399999562,4.007770100000016,0.20943329999954585,36,7.0,1.0,1,0,0,32
1,5,4.783998800000518,4.573212600000261,0.21078620000025694,40,7.0,1.0,1,0,0,32
1,6,5.2583967999999,5.0451780000003055,0.21321879999959492,41,7.0,1.0,1,0,0,32
1,7,4.145546099998683,3.902507799999512,0.2430382999991707,39,7.0,1.0,1,0,0,32
2,3,4.499894500000664,4.287279500000295,0.21261500000036904,37,7.0,1.0,1,0,0,32
2,4,4.267651600000136,4.060967999999775,0.20668360000036046,36,7.0,1.0,1,0,0,32
2,5,4.882432399999743,4.67208649999975,0.21034589999999298,40,7.0,1.0,1,0,0,32
2,6,5.326131100000566,4.922638400000324,0.4034927000002426,41,7.0,1.0,1,0,0,32
2,7,4.646788900000502,4.418131700000231,0.22865720000027068,39,7.0,1.0,1,0,0,32
3,4,4.508146000000124,4.316463600000134,0.1916823999999906,31,7.0,1.0,1,0,0,32
3,5,5.495114399999693,5.298686000000089,0.19642839999960415,35,7.0,1.0,1,0,0,32
3,6,5.837766099999499,5.637784900000042,0.1999811999994563,36,7.0,1.0,1,0,0,32
3,7,4.521558099999311,4.311230399999658,0.2103276999996524,34,7.0,1.0,1,0,0,32
4,5,5.0916722000001755,4.902652300000227,0.1890198999999484,34,7.0,1.0,1,0,0,32
4,6,5.6113771000009365,5.418418300000667,0.19295880000026955,35,7.0,1.0,1,0,0,32
4,7,4.250614700000369,4.041212600000108,0.20940210000026127,33,7.0,1.0,1,0,0,32
5,6,6.712196899999981,6.297344800000246,0.4148520999997345,39,7.0,1.0,1,0,0,32
5,7,4.842299099998854,4.625332899999194,0.2169661999996606,37,7.0,1.0,1,0,0,32
6,7,5.30655569999999,5.089066399999865,0.21748930000012479,38,7.0,1.0,1,0,0,32
